x	y	z	rad	rnd	nam
112110	960	2370	240	270	plant_bigtree_05.ldr
90390	960	86910	240	0	plant_bigtree_05.ldr
45190	960	96230	240	0	plant_bigtree_05.ldr
91990	960	22910	240	0	plant_bigtree_05.ldr
114690	960	81510	240	-180	plant_bigtree_05.ldr
51770	1856	7210	240	-90	plant_bigtree_05.ldr
92830	960	77850	240	-180	plant_bigtree_05.ldr
70150	1104	163650	240	0	plant_bigtree_05.ldr
13570	1216	42790	240	-180	plant_bigtree_05.ldr
54610	960	70750	240	0	plant_bigtree_05.ldr
149390	968	143290	240	0	plant_bigtree_05.ldr
84950	3224	103670	240	90	plant_bigtree_05.ldr
49050	1104	65010	240	0	plant_bigtree_05.ldr
125870	960	18970	240	-180	plant_bigtree_05.ldr
13450	1152	111950	240	-90	plant_bigtree_05.ldr
161010	960	140070	240	90	plant_bigtree_05.ldr
17630	960	101150	240	90	plant_bigtree_05.ldr
70810	960	86590	240	-90	plant_bigtree_05.ldr
11090	960	77470	240	-180	plant_bigtree_05.ldr
141990	960	17990	240	-90	plant_bigtree_05.ldr
6070	960	57310	240	180	plant_bigtree_05.ldr
110270	960	59330	240	180	plant_bigtree_05.ldr
98750	960	43270	240	-180	plant_bigtree_05.ldr
9570	960	71890	240	90	plant_bigtree_05.ldr
9870	552	76210	240	0	plant_bigtree_05.ldr
148350	960	73310	240	-180	plant_bigtree_05.ldr
146650	960	90710	240	270	plant_bigtree_05.ldr
28950	960	85010	240	270	plant_bigtree_05.ldr
138470	960	20050	240	-270	plant_bigtree_05.ldr
58430	1216	159210	240	90	plant_bigtree_05.ldr
37490	960	101110	240	-90	plant_bigtree_05.ldr
63230	960	84030	240	-270	plant_bigtree_05.ldr
26090	960	104250	240	180	plant_bigtree_05.ldr
60290	1048	156570	240	0	plant_bigtree_05.ldr
2530	960	14350	240	-180	plant_bigtree_05.ldr
1530	960	100910	240	270	plant_bigtree_05.ldr
13930	960	84810	240	0	plant_bigtree_05.ldr
28250	960	86770	240	-270	plant_bigtree_05.ldr
22250	2416	40410	240	0	plant_bigtree_05.ldr
74070	960	20610	240	0	plant_bigtree_05.ldr
3450	960	89210	240	90	plant_bigtree_05.ldr
51530	960	81450	240	90	plant_bigtree_05.ldr
141190	1424	70930	240	-90	plant_bigtree_05.ldr
156810	960	63810	240	270	plant_bigtree_05.ldr
156350	960	75370	240	270	plant_bigtree_05.ldr
130350	1032	65590	240	0	plant_bigtree_05.ldr
36090	960	63790	240	0	plant_bigtree_05.ldr
13730	960	4550	240	270	plant_bigtree_05.ldr
74170	960	14430	240	90	plant_bigtree_05.ldr
22390	2808	119570	240	90	plant_bigtree_05.ldr
157190	960	55290	240	-180	plant_bigtree_05.ldr
135070	960	10350	240	0	plant_bigtree_05.ldr
82950	960	5990	240	180	plant_bigtree_05.ldr
5890	640	76610	240	90	plant_bigtree_05.ldr
135910	960	99110	240	-90	plant_bigtree_05.ldr
72610	1976	145270	240	0	plant_bigtree_05.ldr
62770	3224	45390	240	180	plant_bigtree_05.ldr
159150	960	10230	240	-90	plant_bigtree_05.ldr
92770	960	57890	240	-180	plant_bigtree_05.ldr
98290	816	82490	240	90	plant_bigtree_05.ldr
60390	960	87670	240	0	plant_bigtree_05.ldr
89610	960	2930	240	-90	plant_bigtree_05.ldr
124730	960	10210	240	90	plant_bigtree_05.ldr
48790	896	87230	240	-180	plant_bigtree_05.ldr
152390	960	13550	240	180	plant_bigtree_05.ldr
73610	1424	52810	240	-90	plant_bigtree_05.ldr
136750	960	96070	240	-270	plant_bigtree_05.ldr
137650	960	160810	240	180	plant_bigtree_05.ldr
66910	960	96150	240	360	plant_bigtree_05.ldr
114090	960	46270	240	90	plant_bigtree_05.ldr
128690	960	69050	240	180	plant_bigtree_05.ldr
116490	960	76470	240	180	plant_bigtree_05.ldr
85490	1128	148450	240	90	plant_bigtree_05.ldr
75010	960	20910	240	90	plant_bigtree_05.ldr
95450	960	8490	240	90	plant_bigtree_05.ldr
115330	960	7030	240	90	plant_bigtree_05.ldr
124290	1616	104890	240	90	plant_bigtree_05.ldr
161110	960	55750	240	180	plant_bigtree_05.ldr
104070	960	48030	240	270	plant_bigtree_05.ldr
154670	960	141110	240	-270	plant_bigtree_05.ldr
81290	960	69290	240	-90	plant_bigtree_05.ldr
89690	960	13490	240	0	plant_bigtree_05.ldr
144790	960	9710	240	0	plant_bigtree_05.ldr
112190	7144	111490	240	180	plant_bigtree_05.ldr
85930	3440	103710	240	0	plant_bigtree_05.ldr
36170	960	108590	240	-90	plant_bigtree_05.ldr
53630	2232	10250	240	180	plant_bigtree_05.ldr
151450	1312	91910	240	-90	plant_bigtree_05.ldr
102930	960	5710	240	0	plant_bigtree_05.ldr
78330	1376	54510	240	90	plant_bigtree_05.ldr
115790	960	50010	240	-90	plant_bigtree_05.ldr
160410	2160	159130	240	0	plant_bigtree_05.ldr
150210	960	4610	240	90	plant_bigtree_05.ldr
38150	960	81210	240	0	plant_bigtree_05.ldr
139530	960	158470	240	0	plant_bigtree_05.ldr
95110	960	43450	240	90	plant_bigtree_05.ldr
134510	960	53250	240	-90	plant_bigtree_05.ldr
126570	960	33610	240	270	plant_bigtree_05.ldr
140750	1072	101830	240	-90	plant_bigtree_05.ldr
148210	1664	97670	240	0	plant_bigtree_05.ldr
148110	960	84370	240	0	plant_bigtree_05.ldr
16290	960	108990	240	90	plant_bigtree_05.ldr
37950	1232	3790	240	90	plant_bigtree_05.ldr
140770	1200	74370	240	180	plant_bigtree_05.ldr
160910	960	64730	240	90	plant_bigtree_05.ldr
19110	960	106630	240	-180	plant_bigtree_05.ldr
17290	960	69090	240	-90	plant_bigtree_05.ldr
153330	960	45350	240	0	plant_bigtree_05.ldr
137210	960	26110	240	0	plant_bigtree_05.ldr
17410	960	98790	240	-180	plant_bigtree_05.ldr
92690	960	30770	240	0	plant_bigtree_05.ldr
109690	960	82270	240	-90	plant_bigtree_05.ldr
19530	2160	38130	240	90	plant_bigtree_05.ldr
25870	1768	46250	240	0	plant_bigtree_05.ldr
124730	960	93410	240	0	plant_bigtree_05.ldr
118870	960	2070	240	90	plant_bigtree_05.ldr
4110	960	63230	240	0	plant_bigtree_05.ldr
25130	3448	22350	240	-90	plant_bigtree_05.ldr
6970	1744	149770	240	-270	plant_bigtree_05.ldr
32750	960	66810	240	0	plant_bigtree_05.ldr
9090	1136	20030	240	-270	plant_bigtree_05.ldr
107050	960	60970	240	90	plant_bigtree_05.ldr
100430	5688	141350	240	0	plant_bigtree_05.ldr
150550	960	2370	240	-270	plant_bigtree_05.ldr
41150	960	105290	240	0	plant_bigtree_05.ldr
65850	960	69530	240	180	plant_bigtree_05.ldr
117930	960	15650	240	-90	plant_bigtree_05.ldr
162770	960	1210	240	-90	plant_bigtree_05.ldr
144450	1712	102310	240	90	plant_bigtree_05.ldr
120690	960	68110	240	180	plant_bigtree_05.ldr
122650	6112	114390	240	-180	plant_bigtree_05.ldr
136070	960	54490	240	-90	plant_bigtree_05.ldr
23290	1624	117030	240	90	plant_bigtree_05.ldr
139210	960	86370	240	-90	plant_bigtree_05.ldr
69010	960	69490	240	90	plant_bigtree_05.ldr
97470	960	70590	240	-180	plant_bigtree_05.ldr
139910	960	1550	240	-270	plant_bigtree_05.ldr
106090	960	86810	240	0	plant_bigtree_05.ldr
126050	960	14130	240	180	plant_bigtree_05.ldr
150	3520	118030	240	0	plant_bigtree_05.ldr
31850	960	88730	240	90	plant_bigtree_05.ldr
119610	960	36250	240	90	plant_bigtree_05.ldr
70410	960	68030	240	-270	plant_bigtree_05.ldr
75450	960	83430	240	180	plant_bigtree_05.ldr
160770	960	74890	240	-270	plant_bigtree_05.ldr
151550	960	141390	240	0	plant_bigtree_05.ldr
154290	960	16250	240	90	plant_bigtree_05.ldr
29070	2016	13470	240	-90	plant_bigtree_05.ldr
154170	4744	107110	240	-180	plant_bigtree_05.ldr
48790	1912	61070	240	90	plant_bigtree_05.ldr
4550	960	92490	240	0	plant_bigtree_05.ldr
124450	960	47690	240	180	plant_bigtree_05.ldr
155290	960	58770	240	-270	plant_bigtree_05.ldr
36090	960	61690	240	0	plant_bigtree_05.ldr
26270	960	89650	240	0	plant_bigtree_05.ldr
123450	632	50670	240	270	plant_bigtree_05.ldr
40230	4776	160110	240	270	plant_bigtree_05.ldr
127170	960	950	240	90	plant_bigtree_05.ldr
128610	320	45510	240	0	plant_bigtree_05.ldr
153730	960	10870	240	180	plant_bigtree_05.ldr
64650	960	73550	240	-270	plant_bigtree_05.ldr
149130	960	57250	240	-360	plant_bigtree_05.ldr
18630	960	7870	240	0	plant_bigtree_05.ldr
97110	960	31930	240	-90	plant_bigtree_05.ldr
139770	960	32270	240	-90	plant_bigtree_05.ldr
100610	960	53990	240	-90	plant_bigtree_05.ldr
62090	960	160050	240	0	plant_bigtree_05.ldr
73010	2000	41010	240	90	plant_bigtree_05.ldr
132010	960	6050	240	-90	plant_bigtree_05.ldr
80770	960	62610	240	-90	plant_bigtree_05.ldr
160570	960	18450	240	90	plant_bigtree_05.ldr
10230	960	98550	240	180	plant_bigtree_05.ldr
81550	1480	46570	240	90	plant_bigtree_05.ldr
10330	80	75570	240	-90	plant_bigtree_05.ldr
117530	960	19410	240	-180	plant_bigtree_05.ldr
36070	960	104510	240	90	plant_bigtree_05.ldr
16770	4904	149630	240	0	plant_bigtree_05.ldr
47170	960	104010	240	-270	plant_bigtree_05.ldr
142370	960	27590	240	180	plant_bigtree_05.ldr
73190	960	83130	240	-180	plant_bigtree_05.ldr
135830	960	89330	240	90	plant_bigtree_05.ldr
22430	960	52210	240	90	plant_bigtree_05.ldr
96330	1640	149370	240	180	plant_bigtree_05.ldr
163510	960	133030	240	90	plant_bigtree_05.ldr
73250	960	3050	240	-90	plant_bigtree_05.ldr
105970	960	53450	240	0	plant_bigtree_05.ldr
24670	960	910	240	0	plant_bigtree_05.ldr
39490	960	117410	240	0	plant_bigtree_05.ldr
158490	960	82470	240	-90	plant_bigtree_05.ldr
8730	960	10110	240	-180	plant_bigtree_05.ldr
59590	3592	42610	240	0	plant_bigtree_05.ldr
87970	960	19690	240	0	plant_bigtree_05.ldr
5690	960	83910	240	-180	plant_bigtree_05.ldr
160930	2312	159090	240	0	plant_bigtree_05.ldr
161710	960	138390	240	180	plant_bigtree_05.ldr
40050	960	122850	240	-270	plant_bigtree_05.ldr
148930	960	82610	240	90	plant_bigtree_05.ldr
94510	104	87730	240	0	plant_bigtree_05.ldr
72610	960	75670	240	-90	plant_bigtree_05.ldr
63470	1768	143830	240	0	plant_bigtree_05.ldr
2610	960	99710	240	-180	plant_bigtree_05.ldr
8570	960	54270	240	0	plant_bigtree_05.ldr
19330	1344	15050	240	0	plant_bigtree_05.ldr
129710	960	25710	240	0	plant_bigtree_05.ldr
48810	976	136570	240	-90	plant_bigtree_05.ldr
156190	968	86810	240	0	plant_bigtree_05.ldr
8970	2248	150830	240	-90	plant_bigtree_05.ldr
56510	960	93550	240	180	plant_bigtree_05.ldr
19990	960	89230	240	-270	plant_bigtree_05.ldr
137930	960	23370	240	270	plant_bigtree_05.ldr
3230	960	81850	240	270	plant_bigtree_05.ldr
1950	960	103390	240	-90	plant_bigtree_05.ldr
10190	1296	22230	240	90	plant_bigtree_05.ldr
148410	960	163030	240	180	plant_bigtree_05.ldr
48150	960	106850	240	0	plant_bigtree_05.ldr
57350	1544	163670	240	270	plant_bigtree_05.ldr
120310	1744	103390	240	180	plant_bigtree_05.ldr
127590	960	6630	240	-180	plant_bigtree_05.ldr
123690	960	11010	240	-180	plant_bigtree_05.ldr
55750	960	99010	240	0	plant_bigtree_05.ldr
33150	960	87110	240	90	plant_bigtree_05.ldr
55990	960	84470	240	-90	plant_bigtree_05.ldr
64410	1000	152690	240	-270	plant_bigtree_05.ldr
9090	960	102790	240	-180	plant_bigtree_05.ldr
155470	2792	122750	240	0	plant_bigtree_05.ldr
85350	960	162850	240	-270	plant_bigtree_05.ldr
10450	1200	20010	240	-180	plant_bigtree_05.ldr
89330	960	20370	240	-90	plant_bigtree_05.ldr
122230	960	72230	240	270	plant_bigtree_05.ldr
11670	960	60810	240	90	plant_bigtree_05.ldr
25110	960	58490	240	180	plant_bigtree_05.ldr
18430	960	84090	240	0	plant_bigtree_05.ldr
101270	960	44110	240	180	plant_bigtree_05.ldr
62550	1120	150510	240	-90	plant_bigtree_05.ldr
110130	960	45090	240	0	plant_bigtree_05.ldr
31350	960	66990	240	180	plant_bigtree_05.ldr
95110	960	40870	240	-180	plant_bigtree_05.ldr
29510	1352	7250	240	180	plant_bigtree_05.ldr
121830	912	51010	240	-270	plant_bigtree_05.ldr
13230	960	97770	240	0	plant_bigtree_05.ldr
49170	3704	47690	240	0	plant_bigtree_05.ldr
146290	960	26090	240	0	plant_bigtree_05.ldr
9770	960	66290	240	0	plant_bigtree_05.ldr
148730	960	83850	240	-270	plant_bigtree_05.ldr
73510	960	10650	240	90	plant_bigtree_05.ldr
89910	960	60930	240	180	plant_bigtree_05.ldr
98310	960	1130	240	0	plant_bigtree_05.ldr
139690	1488	65210	240	-90	plant_bigtree_05.ldr
80370	960	20430	240	-180	plant_bigtree_05.ldr
149130	960	56630	240	-180	plant_bigtree_05.ldr
138730	960	24350	240	-90	plant_bigtree_05.ldr
135370	960	32170	240	180	plant_bigtree_05.ldr
2390	264	75590	240	-180	plant_bigtree_05.ldr
40150	5184	20110	240	0	plant_bigtree_05.ldr
94150	960	162450	240	-90	plant_bigtree_05.ldr
57190	3408	121850	240	-90	plant_bigtree_05.ldr
98970	960	35350	240	-180	plant_bigtree_05.ldr
25510	960	97290	240	0	plant_bigtree_05.ldr
58270	960	770	240	180	plant_bigtree_05.ldr
74070	1424	53250	240	180	plant_bigtree_05.ldr
43430	960	117690	240	180	plant_bigtree_05.ldr
95670	960	51010	240	90	plant_bigtree_05.ldr
74330	960	153370	240	90	plant_bigtree_05.ldr
77130	1552	44490	240	90	plant_bigtree_05.ldr
128470	960	23550	240	0	plant_bigtree_05.ldr
57950	3008	54570	240	0	plant_bigtree_05.ldr
54870	3040	55150	240	-180	plant_bigtree_05.ldr
56350	552	89830	240	90	plant_bigtree_05.ldr
82250	1464	45690	240	90	plant_bigtree_05.ldr
154190	960	87710	240	0	plant_bigtree_05.ldr
142490	960	38910	240	-270	plant_bigtree_05.ldr
69770	1384	148610	240	0	plant_bigtree_05.ldr
970	960	8490	240	0	plant_bigtree_05.ldr
10910	960	87190	240	0	plant_bigtree_05.ldr
104230	960	60370	240	-90	plant_bigtree_05.ldr
73810	960	17870	240	90	plant_bigtree_05.ldr
52670	1944	156510	240	90	plant_bigtree_05.ldr
144610	960	370	240	-270	plant_bigtree_05.ldr
52970	2472	11270	240	90	plant_bigtree_05.ldr
110950	960	33870	240	270	plant_bigtree_05.ldr
44510	960	121470	240	0	plant_bigtree_05.ldr
158990	960	80750	240	-180	plant_bigtree_05.ldr
54850	4088	40010	240	90	plant_bigtree_05.ldr
140310	1024	76910	240	90	plant_bigtree_05.ldr
62010	1112	106950	240	-90	plant_bigtree_05.ldr
84210	1104	38090	240	180	plant_bigtree_05.ldr
21970	960	73930	240	270	plant_bigtree_05.ldr
32810	960	104550	240	270	plant_bigtree_05.ldr
121490	960	95570	240	-90	plant_bigtree_05.ldr
143910	960	16650	240	-90	plant_bigtree_05.ldr
108950	9248	116150	240	-90	plant_bigtree_05.ldr
134410	960	95290	240	-90	plant_bigtree_05.ldr
133510	936	43610	240	180	plant_bigtree_05.ldr
10050	960	63530	240	90	plant_bigtree_05.ldr
17050	960	85770	240	0	plant_bigtree_05.ldr
82790	960	68070	240	-90	plant_bigtree_05.ldr
51250	1072	111070	240	-90	plant_bigtree_05.ldr
74090	960	9790	240	90	plant_bigtree_05.ldr
136710	960	81990	240	-90	plant_bigtree_05.ldr
113970	960	15970	240	-90	plant_bigtree_05.ldr
162310	960	54810	240	0	plant_bigtree_05.ldr
60170	2624	56930	240	-270	plant_bigtree_05.ldr
80750	1256	37170	240	0	plant_bigtree_05.ldr
44250	960	82790	240	180	plant_bigtree_05.ldr
161630	408	40110	240	-90	plant_bigtree_05.ldr
4330	1328	27010	240	90	plant_bigtree_05.ldr
4690	1472	160130	240	180	plant_bigtree_05.ldr
26170	960	95930	240	90	plant_bigtree_05.ldr
112190	960	57930	240	90	plant_bigtree_05.ldr
136010	960	96550	240	-270	plant_bigtree_05.ldr
119350	960	74950	240	180	plant_bigtree_05.ldr
161550	960	27330	240	-90	plant_bigtree_05.ldr
70890	1344	56910	240	-90	plant_bigtree_05.ldr
83590	960	67670	240	90	plant_bigtree_05.ldr
100710	1096	190	240	-270	plant_bigtree_05.ldr
56330	960	102730	240	-180	plant_bigtree_05.ldr
55350	4296	37370	240	90	plant_bigtree_05.ldr
34130	2160	52410	240	-180	plant_bigtree_05.ldr
90710	960	61650	240	180	plant_bigtree_05.ldr
72470	1520	49430	240	-180	plant_bigtree_05.ldr
108350	960	79670	240	270	plant_bigtree_05.ldr
90190	960	58750	240	-180	plant_bigtree_05.ldr
144410	1040	60550	240	90	plant_bigtree_05.ldr
69390	960	98470	240	90	plant_bigtree_05.ldr
1310	1264	144930	240	-90	plant_bigtree_05.ldr
9650	960	78630	240	0	plant_bigtree_05.ldr
51790	960	95330	240	90	plant_bigtree_05.ldr
73550	1320	57910	240	-180	plant_bigtree_05.ldr
153690	960	146430	240	-180	plant_bigtree_05.ldr
83830	960	5130	240	-360	plant_bigtree_05.ldr
9230	1752	33310	240	90	plant_bigtree_05.ldr
127070	960	78930	240	90	plant_bigtree_05.ldr
6370	960	63590	240	90	plant_bigtree_05.ldr
88470	960	29270	240	180	plant_bigtree_05.ldr
152430	960	83050	240	180	plant_bigtree_05.ldr
157730	960	4710	240	0	plant_bigtree_05.ldr
69090	3816	111550	240	-90	plant_bigtree_05.ldr
21670	960	94270	240	-90	plant_bigtree_05.ldr
10090	1112	110650	240	270	plant_bigtree_05.ldr
48710	960	107270	240	0	plant_bigtree_05.ldr
46050	1232	132770	240	0	plant_bigtree_05.ldr
111590	960	23870	240	-90	plant_bigtree_05.ldr
36810	960	75490	240	-180	plant_bigtree_05.ldr
94230	960	47450	240	0	plant_bigtree_05.ldr
78630	960	1630	240	90	plant_bigtree_05.ldr
91630	960	81330	240	0	plant_bigtree_05.ldr
120490	960	92110	240	0	plant_bigtree_05.ldr
136050	960	31310	240	180	plant_bigtree_05.ldr
36070	960	66610	240	90	plant_bigtree_05.ldr
22130	960	48750	240	-90	plant_bigtree_05.ldr
77950	1144	34010	240	-90	plant_bigtree_05.ldr
49290	1000	133230	240	-270	plant_bigtree_05.ldr
22610	960	82770	240	0	plant_bigtree_05.ldr
136850	960	48750	240	-270	plant_bigtree_05.ldr
4570	960	790	240	-90	plant_bigtree_05.ldr
48710	1128	3010	240	-180	plant_bigtree_05.ldr
132990	960	13870	240	0	plant_bigtree_05.ldr
110290	960	33270	240	180	plant_bigtree_05.ldr
58030	1416	8050	240	-90	plant_bigtree_05.ldr
131510	960	86990	240	-180	plant_bigtree_05.ldr
134490	960	14990	240	0	plant_bigtree_05.ldr
33290	960	59990	240	180	plant_bigtree_05.ldr
143470	4200	122530	240	-90	plant_bigtree_05.ldr
162450	960	61730	240	180	plant_bigtree_05.ldr
2390	960	68610	240	90	plant_bigtree_05.ldr
20910	960	79070	240	180	plant_bigtree_05.ldr
141490	960	42030	240	180	plant_bigtree_05.ldr
86990	960	96350	240	-90	plant_bigtree_05.ldr
62030	960	87150	240	0	plant_bigtree_05.ldr
81910	2656	141150	240	90	plant_bigtree_05.ldr
140330	1544	67070	240	-90	plant_bigtree_05.ldr
163810	960	137170	240	-270	plant_bigtree_05.ldr
135130	1696	157710	240	180	plant_bigtree_05.ldr
1690	960	57690	240	-180	plant_bigtree_05.ldr
105150	960	48310	240	0	plant_bigtree_05.ldr
107750	5376	106110	240	-180	plant_bigtree_05.ldr
145250	1392	145130	240	0	plant_bigtree_05.ldr
156190	960	9870	240	-180	plant_bigtree_05.ldr
40170	960	83150	240	0	plant_bigtree_05.ldr
135150	960	16690	240	90	plant_bigtree_05.ldr
126670	960	98210	240	270	plant_bigtree_05.ldr
82630	960	26670	240	-90	plant_bigtree_05.ldr
148370	960	161770	240	-90	plant_bigtree_05.ldr
80650	1840	102250	240	180	plant_bigtree_05.ldr
151990	960	27030	240	0	plant_bigtree_05.ldr
103030	960	41390	240	0	plant_bigtree_05.ldr
89350	960	35210	240	0	plant_bigtree_05.ldr
73010	2120	144590	240	0	plant_bigtree_05.ldr
103690	144	75310	240	-180	plant_bigtree_05.ldr
135250	960	25710	240	-90	plant_bigtree_05.ldr
85850	960	23470	240	90	plant_bigtree_05.ldr
19510	960	4990	240	-90	plant_bigtree_05.ldr
42730	960	107310	240	0	plant_bigtree_05.ldr
59870	992	159550	240	-360	plant_bigtree_05.ldr
31890	1376	5070	240	0	plant_bigtree_05.ldr
23950	960	101010	240	0	plant_bigtree_05.ldr
121330	960	96270	240	0	plant_bigtree_05.ldr
76910	960	82970	240	-270	plant_bigtree_05.ldr
140390	1024	155390	240	0	plant_bigtree_05.ldr
17310	2488	32270	240	0	plant_bigtree_05.ldr
151370	960	82910	240	-90	plant_bigtree_05.ldr
116310	960	43770	240	-180	plant_bigtree_05.ldr
123390	960	34350	240	-180	plant_bigtree_05.ldr
134610	2024	156210	240	-90	plant_bigtree_05.ldr
117490	960	26530	240	-90	plant_bigtree_05.ldr
39530	960	103630	240	0	plant_bigtree_05.ldr
144670	1448	66070	240	270	plant_bigtree_05.ldr
151410	960	59530	240	270	plant_bigtree_05.ldr
91490	960	40370	240	-90	plant_bigtree_05.ldr
137370	2512	148890	240	90	plant_bigtree_05.ldr
16930	960	93410	240	90	plant_bigtree_05.ldr
53050	960	84970	240	90	plant_bigtree_05.ldr
95130	960	25970	240	0	plant_bigtree_05.ldr
91750	1472	148150	240	360	plant_bigtree_05.ldr
26890	960	68450	240	90	plant_bigtree_05.ldr
19410	960	57770	240	270	plant_bigtree_05.ldr
92210	960	51190	240	-180	plant_bigtree_05.ldr
147950	960	10070	240	-360	plant_bigtree_05.ldr
63710	3416	41670	240	-270	plant_bigtree_05.ldr
126490	960	12490	240	0	plant_bigtree_05.ldr
56670	2880	127230	240	180	plant_bigtree_05.ldr
75430	6352	134490	240	90	plant_bigtree_05.ldr
84770	960	26610	240	-90	plant_bigtree_05.ldr
154570	960	24270	240	-180	plant_bigtree_05.ldr
138730	960	14430	240	180	plant_bigtree_05.ldr
102370	960	39330	240	-90	plant_bigtree_05.ldr
18270	960	86230	240	180	plant_bigtree_05.ldr
54590	960	77470	240	90	plant_bigtree_05.ldr
111170	1096	94490	240	0	plant_bigtree_05.ldr
120770	960	37430	240	360	plant_bigtree_05.ldr
152870	960	78250	240	-270	plant_bigtree_05.ldr
102430	632	79970	240	-180	plant_bigtree_05.ldr
77050	960	14270	240	-90	plant_bigtree_05.ldr
50350	1384	64010	240	90	plant_bigtree_05.ldr
12910	2560	156110	240	0	plant_bigtree_05.ldr
36950	960	119510	240	270	plant_bigtree_05.ldr
155070	960	55650	240	0	plant_bigtree_05.ldr
140450	4408	129490	240	-180	plant_bigtree_05.ldr
27290	1048	5430	240	90	plant_bigtree_05.ldr
41890	960	117930	240	0	plant_bigtree_05.ldr
118470	960	59730	240	-90	plant_bigtree_05.ldr
61630	4912	119570	240	270	plant_bigtree_05.ldr
12590	960	91750	240	-180	plant_bigtree_05.ldr
30970	960	61030	240	0	plant_bigtree_05.ldr
10090	960	67130	240	-270	plant_bigtree_05.ldr
24490	976	115350	240	0	plant_bigtree_05.ldr
5170	960	94670	240	90	plant_bigtree_05.ldr
41530	2944	11690	240	-90	plant_bigtree_05.ldr
21930	960	108590	240	0	plant_bigtree_05.ldr
18770	960	10610	240	180	plant_bigtree_05.ldr
8570	960	94870	240	-90	plant_bigtree_05.ldr
52890	1784	123270	240	90	plant_bigtree_05.ldr
96030	960	350	240	-90	plant_bigtree_05.ldr
159470	3664	95530	240	-270	plant_bigtree_05.ldr
10910	960	60010	240	90	plant_bigtree_05.ldr
41990	960	93370	240	0	plant_bigtree_05.ldr
92910	960	62030	240	90	plant_bigtree_05.ldr
142250	960	37030	240	-270	plant_bigtree_05.ldr
23950	6824	149850	240	0	plant_bigtree_05.ldr
85690	1320	44970	240	-180	plant_bigtree_05.ldr
80390	960	76590	240	90	plant_bigtree_05.ldr
56950	1400	156570	240	-270	plant_bigtree_05.ldr
7170	960	87230	240	90	plant_bigtree_05.ldr
80770	960	82070	240	0	plant_bigtree_05.ldr
68550	960	75190	240	-360	plant_bigtree_05.ldr
156510	960	22570	240	-90	plant_bigtree_05.ldr
158290	960	58230	240	-90	plant_bigtree_05.ldr
570	952	70510	240	-270	plant_bigtree_05.ldr
142570	960	28310	240	90	plant_bigtree_05.ldr
60410	2864	53670	240	-270	plant_bigtree_05.ldr
